Genes,Gene_Values
SERPINH1,0.021099060748377505
SERPINF1,0.021017466098362893
DNM1L,0.02101703298707415
C6orf105,0.021008827876413255
RPS6KA5,0.0209507250365152
SOCS2,0.02094272275057279
PLP2,0.020909754734061144
TARBP1,0.02088219045239924
QPCT,0.020743998941212687
GRAMD3,0.02072049941504621
FKBP1A,0.020719785453816135
ATP6V0A4,0.02067672222034724
HOXA9,0.020660162804152244
CR2,0.020599690250429563
IL1RL1,0.020597347570565132
PGBD5,0.020547453315506104
GNG11,0.020517021446966356
C20orf19,0.02050792794240202
FADS3,0.02050051559585847
UTX,0.020446818743313906
FILIP1L,0.020446507295117905
FUT4,0.020389996810843403
CDH3,0.02038635107559776
REEP4,0.02038109655452143
SLC1A6,0.02037585700563468
MSC,0.02034942781457429
LDHB,0.020338331579108793
RP4-691N24.1,0.020323995190077087
MGLL,0.020307009504978664
ANPEP,0.02026754860592344
HTR1E,0.020173280455219107
KHDRBS3,0.02015539172820049
HOXC4,0.020152453101419384
MRPS12,0.020127914473132127
DCLK1,0.020122823040129908
SLC5A7,0.020088840084282685
GLMN,0.020043505568473462
MYBPC1,0.019985531408278374
FCN1,0.019914100835543912
CCNE1,0.01982627599759162
NSMCE4A,0.01981654661813846
RAB11FIP3,0.01980391886227404
RHCG,0.01978902315881179
CXCL9,0.01972707471837084
IL24,0.019722360654866773
BAALC,0.01968403488436273
IMPAD1,0.01961588308908145
CYP3A5,0.019609105339993604
LMO3,0.01950542298834952
ADI1,0.019470948577852146
HMBOX1,0.01946573018855607
RHOBTB3,0.019442474539683514
AFP,0.019435424023991853
CHGB,0.01938657647797273
KCNJ2,0.019332167122988193
POLR1C,0.01928483386183102
COL9A3,0.019277526528559276
FZD6,0.019266499919667574
ADCY8,0.01921296489907552
VTCN1,0.019171049360223846
BIK,0.019160155281769353
ZNF395,0.019093272674799495
GPC4,0.01906060315001742
JAG2,0.019031462460299044
KCTD15,0.01899750573409861
SLC35A5,0.018994026946786573
ITPKA,0.01898357218201366
TERT,0.01896906974719423
LTBP1,0.018936479046227542
CEP72,0.018919471673208767
TRPC6,0.018901727874481182
TLK1,0.018901019430540705
PAEP,0.018883671139558675
HDHD1A,0.018875570926311928
COX6B1,0.018833906176173136
ANKRD27,0.01881136485879798
PENK,0.018769321348575733
LOC644096,0.01873595739534152
CXCL5,0.01864017844407414
C4orf19,0.018636992836009038
CD207,0.01861919737287174
DKK2,0.018584001112888816
BMP2,0.018578543978317378
BTG3,0.01856040218916933
PORCN,0.018555567981841718
EXT2,0.018470513292832436
LY6E,0.01841051687358022
PRRX2,0.018300712412333612
KCNMB3,0.01828637132387603
