Genes,Gene_Values
PLEKHA5,0.023481710444553487
GRB10,0.023159996249101183
ZNF329,0.02311364824130968
KRT14,0.02310995393921328
CFD,0.023104552154133512
KCNMA1,0.0230694599573268
DEPDC1,0.02306933436309273
PROS1,0.022985013882259063
JAM3,0.022942297506251836
APOLD1,0.02294191032077602
MYOC,0.022831635326656014
TMEM30B,0.022778722500029915
GRK5,0.02276158537107736
USP13,0.022738249373685612
HIST1H2BE,0.022708950546450116
OGN,0.022702032908183196
SYNPO,0.022579256833404754
CABYR,0.02251844762787271
C1S,0.022512440969863542
PGM1,0.022511528816276234
SMAD1,0.0224331935947382
ZNF271,0.022427893290575082
C1orf34,0.02238328954977108
MMP20,0.02232100083339004
CBFA2T3,0.02231789478338805
CCL2,0.022252515456708043
LRRC8E,0.022243622545849804
DSC3,0.02220754878746542
TBL1XR1,0.022137122882991765
SLC7A11,0.022127445668346162
PAK3,0.022106788537864335
UBD,0.022051733050488832
DFNA5,0.022041714567046847
MSLN,0.022013669891513692
ARL14,0.02199640652353882
MLLT11,0.021951875474847806
NAP1L2,0.021929195184908268
MT1X,0.021906439503329767
ABLIM1,0.021856380048382164
CFH,0.02172372161360092
PRRG1,0.021695437854625448
PLN,0.02159053537691737
TIMP1,0.021560079052402602
C10orf38,0.02147166682518105
PCSK5,0.02145630167844977
NT5E,0.02144729809798913
KRT20,0.02143875757096168
MCCC1,0.021423180779803295
CEP76,0.02139337715846771
FAM46A,0.021389763178091267
SOX9,0.021335173137328863
IFI44,0.02124636020535134
TMPRSS11D,0.021225738414098916
ITGA6,0.02113038681799621
IMPA2,0.021123153977951628
KIAA1324,0.021046260365412378
KCTD14,0.020997109339695612
ADAM23,0.020992219473870415
HIST1H2BD,0.02098544422436312
BCHE,0.02093058982717815
KRT7,0.02091212550863263
LRRC31,0.020904134986869403
PRDM13,0.020902538809752538
KCNJ8,0.020901136826606756
PKIA,0.020842682003342106
KLF4,0.02083023534859987
GPX3,0.02081300256363366
IVL,0.020812624845197074
FBXL7,0.020792707897014834
PBX1,0.020711384379358523
LOH3CR2A,0.02071134447617861
WFS1,0.020705123750042263
NID1,0.020670588019605713
CXCL13,0.02065019697202153
SH3TC1,0.020636492590733746
NLK,0.02062244402888438
CA9,0.02058878876697521
PDE4B,0.02039023211122516
HIST1H1C,0.020355234352376846
LBH,0.02033640465891152
CYTL1,0.02028991584134655
NCALD,0.0202763170251737
B3GALNT1,0.02022206019522761
IL19,0.020214994954113902
FZD10,0.020202708605349465
TAPBPL,0.020151229291521786
ASRGL1,0.02014135536422941
C1RL,0.020114396702405998
CTNNAL1,0.020110471267204135
FABP5,0.019952724479417268
NOS3,0.019919764917172567
ARHGAP29,0.019912255429756234
IL32,0.01978416342279041
SERPINA3,0.0196656301089127
E2F6,0.01960262052144254
TSPAN12,0.01958780749620533
C5orf22,0.019447563539624894
SKAP2,0.019439415053447262
GABRA3,0.019420167910003998
AFP,0.01940883302377568
FAM107A,0.019408773073475386
GPR125,0.019400223489014257
CYP2C18,0.019386981484097846
TCF7L2,0.01936172366630881
RNF138,0.01933627853406443
ID3,0.01931167886731464
CYBRD1,0.01930264731005743
SH3YL1,0.01929648550031451
DPYSL3,0.019270198317998963
ACO1,0.019254911006584417
C4orf19,0.019252358289556182
DCUN1D1,0.01922506823800636
IL6,0.019183411042143144
CCL7,0.01916679272922997
NUDT11,0.01912127718583369
DNTTIP2,0.019051985120297484
UGT1A8,0.019050627246283872
HIF1A,0.01901747743616208
CRYZ,0.019005906154120993
PSG4,0.019002948840972825
BASP1,0.01898946353377681
GLS2,0.018980411183626353
SFTPD,0.018979361232356207
QPCT,0.01897413556446531
XPNPEP1,0.018965841435825925
SEMA3C,0.018833295510025314
CXCL14,0.018819726531847214
ITGA8,0.01880489914370603
HNT,0.01879811948027687
APOL3,0.01879682928319859
ALAS1,0.0187822929512751
IGHM,0.018716259997917633
C14orf147,0.018702213797305443
HAL,0.018697886834371857
C1orf54,0.018664612810895695
SRPX,0.018644499951882696
MAOA,0.018633006378297904
PDC,0.01854555055842502
MPPED2,0.018534431429726314
LRRC32,0.01852789570467119
ECT2,0.01852471783720895
HIST1H3H,0.018501079825552148
FBXL12,0.01841214717605144
SPG20,0.018387439967746125
SLC2A9,0.018290621187173485
NTF3,0.018256840379604133
TMPRSS2,0.018224172967399373
ARNT2,0.01820870473820058
MTF2,0.018195861555398457
AGT,0.018174166121149873
SLC2A10,0.018170614746915104
DYNLT3,0.018097264342088498
ID2,0.018075818219500567
RYR2,0.018062049143099043
SNCAIP,0.018043830990142323
ICAM1,0.018029432875434598
SLPI,0.018011579321426954
