Genes,Gene_Values
CYorf15B,0.02481284900336182
ELMO1,0.024682897138158095
C20orf12,0.024584964974478193
MCF2L,0.024445929732137224
CXCL1,0.024384518489290165
C4orf19,0.02428458943644821
TRIB2,0.024085885969489587
PSPH,0.024004252863512498
LOC440348,0.02389909325458813
WDR37,0.02387288788231306
STEAP1,0.023775562194134858
ATP2B1,0.02368163449759815
HMBOX1,0.023568541074170345
C1orf38,0.023560704753409326
GABPA,0.02356024407758845
KRT20,0.023473739282195656
MIA,0.023398701614457805
VIL1,0.02335218736750014
RALB,0.023324879826247077
PLAG1,0.023287060446056364
GAS2,0.023240660182301975
FGF13,0.023233015511495786
TRDMT1,0.023075728151772973
SEMA3C,0.02303844098970737
CHI3L1,0.023025389501782755
MFHAS1,0.023016291442921086
CD177,0.02300385154049462
CTSB,0.022995446164958626
CD70,0.02298983533814022
NPR3,0.022961844643024684
TMEM176B,0.022935030936143328
FBXO41,0.022930023440654243
CYR61,0.022915112780119908
SOHLH2,0.022892578669393128
MUC16,0.022789381370842753
CYP7B1,0.02269583030516483
PIK3C2G,0.022616239238865958
APOD,0.022605138206556814
SLFN12,0.02260093628569325
GZMH,0.02259802977952994
GALNT1,0.022594575833236007
PPARGC1A,0.022592665978901517
FKBP4,0.02258586059846735
C8orf4,0.022555828400657077
C6orf15,0.022548701760212522
DEFB4,0.02252922126937163
PRF1,0.022522661247215612
MLLT11,0.022483397740488773
DYRK4,0.022228750920618358
APOC1,0.022192695319335747
RP6-213H19.1,0.02217202871638379
ACSM3,0.02214164589119915
DIXDC1,0.022059530162878822
CKM,0.022057874859230952
EMP1,0.022032548221227192
TUBB6,0.022011882310336576
B4GALT4,0.022003563065237416
CYP2J2,0.021984040224887796
CCKBR,0.021923422026334165
DCLK1,0.021912285548890582
LOH11CR2A,0.021894351422523998
AQP1,0.02178059581367407
F5,0.021736086531756085
FMO3,0.02167667446985492
EPHB3,0.021643065784010405
METTL9,0.021613827038224225
ADCY8,0.021574974198165925
ALDH2,0.021548773063858287
HOXC13,0.02151563267573499
NMU,0.021423502734303497
CYP27B1,0.02140475398145831
OMG,0.021358033430034944
TSPAN1,0.02134216664830675
NPTX2,0.021337602170512372
CELSR3,0.021330447489029437
DIRAS3,0.02129362019437251
HSPA4L,0.02129161088208602
CUTA,0.021251885833738965
RYR1,0.021234967612646403
ATP8B4,0.021223002727503222
YAF2,0.021189050124542662
DNM3,0.021181813728653468
BASP1,0.021140046092915366
ST5,0.02110377141060375
B3GNT3,0.021084491602820967
CALB2,0.02101762397324897
CCNL1,0.021013090733877263
PAK6,0.020993944259241646
UTY,0.020982114870247596
CUGBP2,0.02093711736434396
D4S234E,0.020869154192537407
TAC3,0.020861905419062837
KRT10,0.020839175910539964
CSN3,0.020828304471958492
ERC2,0.020783120914747866
GTPBP4,0.020775116200101237
APOL1,0.020732685543933156
CHP2,0.020698002257929726
