Genes,Gene_Values
LAPTM5,0.025225862906319924
CCL19,0.025190524200430584
CHI3L1,0.02517543536506716
CTSS,0.025124088559951827
CCL2,0.025111501751492214
ICAM3,0.025109050908461116
CFH,0.02509315376198555
RCAN2,0.02507943160649445
MGC29506,0.02500712003397785
DPP4,0.024921109756906683
SYNPO,0.024908095616540366
C3AR1,0.02489523355974315
ANXA6,0.024875978430483666
C8orf4,0.024862857639625566
GIMAP6,0.024854636964431676
LCP2,0.024841153158317402
MS4A6A,0.0248153304183665
CD302,0.024814375050594084
COL15A1,0.024791396211553258
RASSF2,0.0247529798700957
OLFML2B,0.024751835526630336
CUGBP2,0.0247188730261501
C2,0.024699472179101685
NID2,0.02465444455612251
CD3D,0.024628982627962426
COL6A2,0.02458874925454522
GZMB,0.024562481423774075
DUSP6,0.024543114016674448
KAL1,0.02450797244974378
TIMP2,0.024497299426265877
IFI27,0.024446368734728607
TMEM140,0.02444238277243311
CYBB,0.024415167199853868
IGSF6,0.024406549305347438
HLA-DRB1,0.024362643127465666
FGA,0.024329737263054537
KCNN4,0.024291810273212717
FLJ20035,0.02427374512988928
SFRP4,0.024272443394230674
TFPI,0.024267406676501103
GPX3,0.024244514130795636
SLC22A3,0.024235843683625538
BTN3A3,0.02417351452318956
ARHGEF6,0.024170973532241298
CRISPLD2,0.024163561591716468
KCTD12,0.024129308629294962
PTX3,0.024075961524811156
THY1,0.024072970647453857
SSPN,0.02402465930784978
CXCR4,0.024019947042070965
TNFRSF17,0.024011946700861545
CRTAC1,0.02396701998272818
IFI6,0.023960149639209335
HSD17B6,0.023951537132566356
MXRA8,0.023928635919208154
CSF1R,0.023917503726186427
MMP10,0.023913696461138074
GBP1,0.023908089532748863
HSPB8,0.023900282356616235
DPT,0.02387834376118451
LGALS1,0.02384183466475933
ICAM2,0.023807180666213654
IL2RB,0.023753259291561624
CCL21,0.023751002841507895
GLIPR1,0.023730571539320424
PSMB9,0.02372538276396224
MXRA5,0.02368948786545349
PDGFRL,0.023668725969081223
NKX2-1,0.023628687480276713
ASPN,0.023628143255214857
DACT1,0.023614849348584363
ITGA3,0.023605236694389603
IGHM,0.023600714780792648
CTSK,0.02359000388622149
TMEM16A,0.023578869841296694
IFIT3,0.023566396158108044
AQP3,0.023550930455306512
ENC1,0.023532332617441303
TNFAIP6,0.023484664937178563
CLEC4A,0.023451954660831997
ISLR,0.02341195111585717
CYR61,0.023398706284934134
CCDC69,0.02338920511420118
DPYSL2,0.023364813350604485
COL1A1,0.023358393388943303
FCN3,0.02333961331435022
RPS6KA2,0.02323859803350034
IFIH1,0.023233548656348794
F13A1,0.02322841987189681
C10orf56,0.02322374006535908
CLEC5A,0.02321769897139103
NCF4,0.02320008053769688
RAB31,0.02318506560743219
COL16A1,0.02317316274496
ACP5,0.023172090451733802
GEM,0.023164742321891585
ABCA3,0.023133010919676643
KRT23,0.023122210607735314
FBN1,0.023111140747066074
CD97,0.023099003223411695
GPR65,0.023073070900093133
ARHGAP15,0.02305429847111979
CYP27B1,0.023000638062581416
TRIM22,0.02298217739836768
CXCL6,0.0229607029593192
NRGN,0.022958359050257313
TGM2,0.02293101614549091
CXCL9,0.022927996566425173
DSE,0.02287375391211326
HP,0.022867372654213833
COL1A2,0.022855276192784445
POSTN,0.022798280402763535
CDH5,0.022753743986551937
BMP2,0.02274160130406825
MX2,0.022734959245865802
PMP22,0.022722858820560642
GZMA,0.022717896300939473
FBP1,0.02268091560031402
CTSH,0.02264633127866534
GYPC,0.022634008224130326
IRF8,0.02260346781286066
PRSS23,0.022594115671896127
ACTA2,0.02258893138515604
SMPDL3A,0.022581781393355572
RASGRP3,0.022553612594184327
INHBA,0.02254186264418976
LST1,0.022532399332594932
PDGFA,0.0225291452914974
GLRX,0.022513835187106184
FMOD,0.02250347328632296
PLAUR,0.02249987117135157
CTSO,0.02249251521917458
SFXN3,0.022482964491502073
FGR,0.02247970899643641
TXNIP,0.022477566450464434
TREM2,0.022467451401185282
WIPF1,0.022419727531344955
CD48,0.022412590629539115
RAC2,0.02240275184805394
CLEC7A,0.02236062390119852
XAF1,0.022323206887363573
ENPP2,0.022313162446660758
RARRES3,0.022255949911457556
SP110,0.022250320450476733
SEMA5A,0.02223932723130356
FAM46A,0.02223314338236519
CHST11,0.022232298693342
STAT4,0.022196407125043987
VNN2,0.022163555671096916
CCND1,0.022140401841794857
TIMP1,0.022139517902478083
MVP,0.0221367816299262
TRIB1,0.02211316317434119
BLNK,0.022112728434834177
PLEK,0.022075928107971758
SLC43A3,0.022050443723549456
RHOH,0.022029073357720825
TFEC,0.022009489718818318
AQP9,0.021995415796059167
GZMK,0.021989063099724232
RNASE4,0.021988509722463613
COL3A1,0.021981977526566117
AIF1,0.021963870110474838
TMEM51,0.021963374561403255
PLAT,0.021954288274379063
FBXO2,0.02192410353960685
LDB2,0.021903790372274152
ITGA8,0.02188440659725819
CDA,0.021813139896690748
S100B,0.021792706204292522
KCNMB4,0.02178190515102441
CDH3,0.021772226899919724
TMEM176A,0.02173929523884095
GLT8D2,0.02171638678905192
EFEMP2,0.02171494627874815
